Pincode,City,State,STD Code
144029,Shahid Bhagat Singh Nagar,PUNJAB,01823
144030,JALANDHAR,PUNJAB,0181
144031,JALANDHAR,PUNJAB,0181
144032,JALANDHAR,PUNJAB,0181
144033,JALANDHAR,PUNJAB,0181
144034,JALANDHAR,PUNJAB,0181
144035,JALANDHAR,PUNJAB,0181
144036,JALANDHAR,PUNJAB,0181
144037,JALANDHAR,PUNJAB,0181
144039,JALANDHAR,PUNJAB,0181
144040,JALANDHAR,PUNJAB,0181
144041,JALANDHAR,PUNJAB,0181
144042,JALANDHAR,PUNJAB,0181
144043,JALANDHAR,PUNJAB,0181
144044,JALANDHAR,PUNJAB,0181
144101,JALANDHAR,PUNJAB,0181
144102,JALANDHAR,PUNJAB,0181
144103,JALANDHAR,PUNJAB,0181
144104,JALANDHAR,PUNJAB,0181
144105,HOSHIARPUR,PUNJAB,01882
144106,JALANDHAR,PUNJAB,0181
144201,JALANDHAR,PUNJAB,0181
144202,HOSHIARPUR,PUNJAB,01882
144204,HOSHIARPUR,PUNJAB,01882
144205,HOSHIARPUR,PUNJAB,01882
144206,HOSHIARPUR,PUNJAB,01882
144207,HOSHIARPUR,PUNJAB,01882
144208,HOSHIARPUR,PUNJAB,01882
144209,HOSHIARPUR,PUNJAB,01882
144210,HOSHIARPUR,PUNJAB,01882
144211,HOSHIARPUR,PUNJAB,01882
144212,HOSHIARPUR,PUNJAB,01882
144213,HOSHIARPUR,PUNJAB,01882
144214,HOSHIARPUR,PUNJAB,01882
144216,HOSHIARPUR,PUNJAB,01882
144221,HOSHIARPUR,PUNJAB,01882
144222,HOSHIARPUR,PUNJAB,01882
144223,HOSHIARPUR,PUNJAB,01882
144224,HOSHIARPUR,PUNJAB,01882
144301,JALANDHAR,PUNJAB,0181
144302,JALANDHAR,PUNJAB,0181
144303,JALANDHAR,PUNJAB,0181
144305,HOSHIARPUR,PUNJAB,01882
144306,HOSHIARPUR,PUNJAB,01882
144311,JALANDHAR,PUNJAB,0181
144401,KAPURTHALA,PUNJAB,01822
144402,KAPURTHALA,PUNJAB,01822
144403,KAPURTHALA,PUNJAB,01822
144404,HOSHIARPUR,PUNJAB,01882
144405,KAPURTHALA,PUNJAB,01822
144406,HOSHIARPUR,PUNJAB,01882
144407,KAPURTHALA,PUNJAB,01822
144408,KAPURTHALA,PUNJAB,01822
144409,JALANDHAR,PUNJAB,0181
144410,JALANDHAR,PUNJAB,0181
144411,JALANDHAR,PUNJAB,0181
144411,KAPURTHALA,PUNJAB,01822
144415,Shahid Bhagat Singh Nagar,PUNJAB,01823
144416,JALANDHAR,PUNJAB,0181
144417,Shahid Bhagat Singh Nagar,PUNJAB,01823
144418,JALANDHAR,PUNJAB,0181
144419,JALANDHAR,PUNJAB,0181
144421,Shahid Bhagat Singh Nagar,PUNJAB,01823
144422,Shahid Bhagat Singh Nagar,PUNJAB,01823
144501,Shahid Bhagat Singh Nagar,PUNJAB,01823
144502,JALANDHAR,PUNJAB,0181
144502,Shahid Bhagat Singh Nagar,PUNJAB,01823
144503,Shahid Bhagat Singh Nagar,PUNJAB,01823
144504,Shahid Bhagat Singh Nagar,PUNJAB,01823
144505,Shahid Bhagat Singh Nagar,PUNJAB,01823
144506,Shahid Bhagat Singh Nagar,PUNJAB,01823
144507,Shahid Bhagat Singh Nagar,PUNJAB,01823
144508,Shahid Bhagat Singh Nagar,PUNJAB,01823
144509,Shahid Bhagat Singh Nagar,PUNJAB,01823
144510,Shahid Bhagat Singh Nagar,PUNJAB,01823
144511,Shahid Bhagat Singh Nagar,PUNJAB,01823
144512,Shahid Bhagat Singh Nagar,PUNJAB,01823
144513,Shahid Bhagat Singh Nagar,PUNJAB,01823
144514,Shahid Bhagat Singh Nagar,PUNJAB,01823
144515,Shahid Bhagat Singh Nagar,PUNJAB,01823
144516,Shahid Bhagat Singh Nagar,PUNJAB,01823
144517,Shahid Bhagat Singh Nagar,PUNJAB,01823
144518,Shahid Bhagat Singh Nagar,PUNJAB,01823
144519,HOSHIARPUR,PUNJAB,01882
144520,HOSHIARPUR,PUNJAB,01882
144521,Shahid Bhagat Singh Nagar,PUNJAB,01823
144522,Shahid Bhagat Singh Nagar,PUNJAB,01823
144523,HOSHIARPUR,PUNJAB,01882
144524,Shahid Bhagat Singh Nagar,PUNJAB,01823
144525,Shahid Bhagat Singh Nagar,PUNJAB,01823
144526,Shahid Bhagat Singh Nagar,PUNJAB,01823
144527,HOSHIARPUR,PUNJAB,01882
144528,HOSHIARPUR,PUNJAB,01882
144529,HOSHIARPUR,PUNJAB,01882
144530,HOSHIARPUR,PUNJAB,01882
144531,HOSHIARPUR,PUNJAB,01882
144532,HOSHIARPUR,PUNJAB,01882
144533,Shahid Bhagat Singh Nagar,PUNJAB,01823
144601,KAPURTHALA,PUNJAB,01822
144602,KAPURTHALA,PUNJAB,01822
144603,JALANDHAR,PUNJAB,0181
144603,KAPURTHALA,PUNJAB,01822
144606,KAPURTHALA,PUNJAB,01822
144620,KAPURTHALA,PUNJAB,01822
144621,KAPURTHALA,PUNJAB,01822
144622,KAPURTHALA,PUNJAB,01822
144623,JALANDHAR,PUNJAB,0181
144623,KAPURTHALA,PUNJAB,01822
144624,KAPURTHALA,PUNJAB,01822
144625,JALANDHAR,PUNJAB,0181
144625,KAPURTHALA,PUNJAB,01822
144626,KAPURTHALA,PUNJAB,01822
144628,KAPURTHALA,PUNJAB,01822
144629,JALANDHAR,PUNJAB,0181
144630,JALANDHAR,PUNJAB,0181
144631,KAPURTHALA,PUNJAB,01822
144632,JALANDHAR,PUNJAB,0181
144632,KAPURTHALA,PUNJAB,01822
144632,Shahid Bhagat Singh Nagar,PUNJAB,01823
144633,JALANDHAR,PUNJAB,0181
144701,JALANDHAR,PUNJAB,0181
144702,JALANDHAR,PUNJAB,0181
144703,JALANDHAR,PUNJAB,0181
144801,JALANDHAR,PUNJAB,0181
144802,KAPURTHALA,PUNJAB,01822
144803,JALANDHAR,PUNJAB,0181
144804,KAPURTHALA,PUNJAB,01822
144805,JALANDHAR,PUNJAB,0181
144806,JALANDHAR,PUNJAB,0181
144819,KAPURTHALA,PUNJAB,01822
145001,PATHANKOT,PUNJAB,0186
145022,PATHANKOT,PUNJAB,0186
145023,PATHANKOT,PUNJAB,0186
145024,PATHANKOT,PUNJAB,0186
145025,PATHANKOT,PUNJAB,0186
145026,PATHANKOT,PUNJAB,0186
145027,PATHANKOT,PUNJAB,0186
145029,PATHANKOT,PUNJAB,0186
145101,PATHANKOT,PUNJAB,0186
146001,HOSHIARPUR,PUNJAB,01882
146021,HOSHIARPUR,PUNJAB,01882
146022,HOSHIARPUR,PUNJAB,01882
146023,HOSHIARPUR,PUNJAB,01882
146024,HOSHIARPUR,PUNJAB,01882
146101,HOSHIARPUR,PUNJAB,01882
146102,HOSHIARPUR,PUNJAB,01882
146103,HOSHIARPUR,PUNJAB,01882
146104,HOSHIARPUR,PUNJAB,01882
146105,HOSHIARPUR,PUNJAB,01882
146106,HOSHIARPUR,PUNJAB,01882
146107,HOSHIARPUR,PUNJAB,01882
146108,HOSHIARPUR,PUNJAB,01882
146109,HOSHIARPUR,PUNJAB,01882
146110,HOSHIARPUR,PUNJAB,01882
146111,HOSHIARPUR,PUNJAB,01882
146112,HOSHIARPUR,PUNJAB,01882
146113,HOSHIARPUR,PUNJAB,01882
146114,HOSHIARPUR,PUNJAB,01882
146115,HOSHIARPUR,PUNJAB,01882
146116,HOSHIARPUR,PUNJAB,01882
147001,PATIALA,PUNJAB,0175
147002,PATIALA,PUNJAB,0175
147003,PATIALA,PUNJAB,0175
147004,FATEHGARH SAHIB,PUNJAB,01763
147004,PATIALA,PUNJAB,0175
147005,PATIALA,PUNJAB,0175
147006,PATIALA,PUNJAB,0175
147007,PATIALA,PUNJAB,0175
147008,PATIALA,PUNJAB,0175
147021,PATIALA,PUNJAB,0175
147101,PATIALA,PUNJAB,0175
147102,PATIALA,PUNJAB,0175
147103,PATIALA,PUNJAB,0175
147104,FATEHGARH SAHIB,PUNJAB,01763
147104,PATIALA,PUNJAB,0175
147105,PATIALA,PUNJAB,0175
147111,PATIALA,PUNJAB,0175
147201,PATIALA,PUNJAB,0175
147202,PATIALA,PUNJAB,0175
147203,FATEHGARH SAHIB,PUNJAB,01763
147301,FATEHGARH SAHIB,PUNJAB,01763
148001,SANGRUR,PUNJAB,01672
148002,SANGRUR,PUNJAB,01672
148017,SANGRUR,PUNJAB,01672
148018,MALERKOTLA,PUNJAB,01675
148018,SANGRUR,PUNJAB,01672
148019,MALERKOTLA,PUNJAB,01675
148020,MALERKOTLA,PUNJAB,01675
148020,SANGRUR,PUNJAB,01672
148021,MALERKOTLA,PUNJAB,01675
148022,MALERKOTLA,PUNJAB,01675
148022,SANGRUR,PUNJAB,01672
148023,MALERKOTLA,PUNJAB,01675
148023,SANGRUR,PUNJAB,01672
148024,BARNALA,PUNJAB,01679
148024,SANGRUR,PUNJAB,01672
148025,BARNALA,PUNJAB,01679
148025,SANGRUR,PUNJAB,01672
148026,SANGRUR,PUNJAB,01672
148027,SANGRUR,PUNJAB,01672
148028,SANGRUR,PUNJAB,01672
148029,SANGRUR,PUNJAB,01672
148030,SANGRUR,PUNJAB,01672
148031,SANGRUR,PUNJAB,01672
148033,SANGRUR,PUNJAB,01672
148034,SANGRUR,PUNJAB,01672
148035,SANGRUR,PUNJAB,01672
148100,BARNALA,PUNJAB,01679
148101,BARNALA,PUNJAB,01679
148102,BARNALA,PUNJAB,01679
148103,BARNALA,PUNJAB,01679
148104,BARNALA,PUNJAB,01679
148105,BARNALA,PUNJAB,01679
148106,BARNALA,PUNJAB,01679
148106,SANGRUR,PUNJAB,01672
148107,BARNALA,PUNJAB,01679
148108,BARNALA,PUNJAB,01679
148109,BARNALA,PUNJAB,01679
151001,BATHINDA,PUNJAB,0164
151002,BATHINDA,PUNJAB,0164
151003,BATHINDA,PUNJAB,0164
151004,BATHINDA,PUNJAB,0164
151005,BATHINDA,PUNJAB,0164
151006,BATHINDA,PUNJAB,0164
151101,BATHINDA,PUNJAB,0164
151102,BATHINDA,PUNJAB,0164
151103,BATHINDA,PUNJAB,0164
151104,BATHINDA,PUNJAB,0164
151105,BATHINDA,PUNJAB,0164
151106,BATHINDA,PUNJAB,0164
151108,BATHINDA,PUNJAB,0164
151111,BATHINDA,PUNJAB,0164
151201,BATHINDA,PUNJAB,0164
151202,FARIDKOT,PUNJAB,01639
151202,SRI MUKTSAR SAHIB,PUNJAB,01633
151203,FARIDKOT,PUNJAB,01639
151204,FARIDKOT,PUNJAB,01639
151205,FARIDKOT,PUNJAB,01639
151206,BATHINDA,PUNJAB,0164
151207,FARIDKOT,PUNJAB,01639
151207,MOGA,PUNJAB,01636
151208,FARIDKOT,PUNJAB,01639
151208,MOGA,PUNJAB,01636
151209,FARIDKOT,PUNJAB,01639
151210,SRI MUKTSAR SAHIB,PUNJAB,01633
151211,SRI MUKTSAR SAHIB,PUNJAB,01633
151212,FARIDKOT,PUNJAB,01639
151213,FARIDKOT,PUNJAB,01639
151214,FARIDKOT,PUNJAB,01639
151301,BATHINDA,PUNJAB,0164
151302,BATHINDA,PUNJAB,0164
151302,MANSA,PUNJAB,01652
151401,BATHINDA,PUNJAB,0164
151501,MANSA,PUNJAB,01652
151502,MANSA,PUNJAB,01652
151503,MANSA,PUNJAB,01652
151504,MANSA,PUNJAB,01652
151505,MANSA,PUNJAB,01652
151506,MANSA,PUNJAB,01652
151507,MANSA,PUNJAB,01652
151508,MANSA,PUNJAB,01652
151509,BATHINDA,PUNJAB,0164
151509,MANSA,PUNJAB,01652
151510,BATHINDA,PUNJAB,0164
151510,MANSA,PUNJAB,01652
152001,FIROZEPUR,PUNJAB,01632
152002,FIROZEPUR,PUNJAB,01632
152003,FIROZEPUR,PUNJAB,01632
152004,FIROZEPUR,PUNJAB,01632
152005,FIROZEPUR,PUNJAB,01632
152020,FAZILKA,PUNJAB,01638
152021,FIROZEPUR,PUNJAB,01632
152022,FIROZEPUR,PUNJAB,01632
152023,FIROZEPUR,PUNJAB,01632
152024,FAZILKA,PUNJAB,01638
152025,FARIDKOT,PUNJAB,01639
152025,SRI MUKTSAR SAHIB,PUNJAB,01633
152026,SRI MUKTSAR SAHIB,PUNJAB,01633
152028,FIROZEPUR,PUNJAB,01632
152028,MOGA,PUNJAB,01636
152031,SRI MUKTSAR SAHIB,PUNJAB,01633
152032,SRI MUKTSAR SAHIB,PUNJAB,01633
152033,FAZILKA,PUNJAB,01638
152101,SRI MUKTSAR SAHIB,PUNJAB,01633
152107,SRI MUKTSAR SAHIB,PUNJAB,01633
152112,SRI MUKTSAR SAHIB,PUNJAB,01633
152113,SRI MUKTSAR SAHIB,PUNJAB,01633
152114,SRI MUKTSAR SAHIB,PUNJAB,01633
152115,SRI MUKTSAR SAHIB,PUNJAB,01633
152116,FAZILKA,PUNJAB,01638
152117,FAZILKA,PUNJAB,01638
152118,FAZILKA,PUNJAB,01638
152121,FAZILKA,PUNJAB,01638
152122,FAZILKA,PUNJAB,01638
152123,FAZILKA,PUNJAB,01638
152124,FAZILKA,PUNJAB,01638
152128,FAZILKA,PUNJAB,01638
152132,FAZILKA,PUNJAB,01638
160001,CHANDIGARH,CHANDIGARH,0172
160002,CHANDIGARH,CHANDIGARH,0172
160003,CHANDIGARH,CHANDIGARH,0172
160004,CHANDIGARH,CHANDIGARH,0172
160005,CHANDIGARH,CHANDIGARH,0172
160006,CHANDIGARH,CHANDIGARH,0172
160009,CHANDIGARH,CHANDIGARH,0172
160011,CHANDIGARH,CHANDIGARH,0172
160012,CHANDIGARH,CHANDIGARH,0172
160014,CHANDIGARH,CHANDIGARH,0172
160015,CHANDIGARH,CHANDIGARH,0172
160016,CHANDIGARH,CHANDIGARH,0172
160017,CHANDIGARH,CHANDIGARH,0172
160018,CHANDIGARH,CHANDIGARH,0172
160019,CHANDIGARH,CHANDIGARH,0172
160020,CHANDIGARH,CHANDIGARH,0172
160022,CHANDIGARH,CHANDIGARH,0172
160023,CHANDIGARH,CHANDIGARH,0172
160025,CHANDIGARH,CHANDIGARH,0172
160030,CHANDIGARH,CHANDIGARH,0172
160036,CHANDIGARH,CHANDIGARH,0172
160043,CHANDIGARH,CHANDIGARH,0172
160047,CHANDIGARH,CHANDIGARH,0172
160055,S.A.S Nagar,PUNJAB,0172
160059,S.A.S Nagar,PUNJAB,0172
160062,S.A.S Nagar,PUNJAB,0172
160071,S.A.S Nagar,PUNJAB,0172
160101,CHANDIGARH,CHANDIGARH,0172
160102,CHANDIGARH,CHANDIGARH,0172
160103,S.A.S Nagar,PUNJAB,0172
160104,S.A.S Nagar,PUNJAB,0172
171001,SHIMLA,HIMACHAL PRADESH,0177
171002,SHIMLA,HIMACHAL PRADESH,0177
171003,SHIMLA,HIMACHAL PRADESH,0177
171004,SHIMLA,HIMACHAL PRADESH,0177
171005,SHIMLA,HIMACHAL PRADESH,0177
171006,SHIMLA,HIMACHAL PRADESH,0177
171007,SHIMLA,HIMACHAL PRADESH,0177
171008,SHIMLA,HIMACHAL PRADESH,0177
171009,SHIMLA,HIMACHAL PRADESH,0177
171010,SHIMLA,HIMACHAL PRADESH,0177
171011,SHIMLA,HIMACHAL PRADESH,0177
171012,SHIMLA,HIMACHAL PRADESH,0177
171013,SHIMLA,HIMACHAL PRADESH,0177
171014,SHIMLA,HIMACHAL PRADESH,0177
171015,SHIMLA,HIMACHAL PRADESH,0177
171018,SHIMLA,HIMACHAL PRADESH,0177
171019,SHIMLA,HIMACHAL PRADESH,0177
171102,SOLAN,HIMACHAL PRADESH,01792
171103,SHIMLA,HIMACHAL PRADESH,0177
171201,SHIMLA,HIMACHAL PRADESH,0177
171202,SHIMLA,HIMACHAL PRADESH,0177
171203,SHIMLA,HIMACHAL PRADESH,0177
171204,SHIMLA,HIMACHAL PRADESH,0177
171205,SHIMLA,HIMACHAL PRADESH,0177
171206,SHIMLA,HIMACHAL PRADESH,0177
171207,SHIMLA,HIMACHAL PRADESH,0177
171208,SHIMLA,HIMACHAL PRADESH,0177
171209,SHIMLA,HIMACHAL PRADESH,0177
171210,SHIMLA,HIMACHAL PRADESH,0177
171211,SHIMLA,HIMACHAL PRADESH,0177
171212,SHIMLA,HIMACHAL PRADESH,0177
171213,SHIMLA,HIMACHAL PRADESH,0177
171214,SHIMLA,HIMACHAL PRADESH,0177
171215,SHIMLA,HIMACHAL PRADESH,0177
171216,SHIMLA,HIMACHAL PRADESH,0177
171217,SHIMLA,HIMACHAL PRADESH,0177
171218,SHIMLA,HIMACHAL PRADESH,0177
171219,SHIMLA,HIMACHAL PRADESH,0177
171220,SHIMLA,HIMACHAL PRADESH,0177
171221,SHIMLA,HIMACHAL PRADESH,0177
171222,SHIMLA,HIMACHAL PRADESH,0177
171223,SHIMLA,HIMACHAL PRADESH,0177
171224,SHIMLA,HIMACHAL PRADESH,0177
171225,SHIMLA,HIMACHAL PRADESH,0177
171226,SHIMLA,HIMACHAL PRADESH,0177
171226,SIRMAUR,HIMACHAL PRADESH,01702
171301,SHIMLA,HIMACHAL PRADESH,0177
172001,KULLU,HIMACHAL PRADESH,01902
172001,SHIMLA,HIMACHAL PRADESH,0177
172002,KULLU,HIMACHAL PRADESH,01902
172021,SHIMLA,HIMACHAL PRADESH,0177
172022,SHIMLA,HIMACHAL PRADESH,0177
172023,KULLU,HIMACHAL PRADESH,01902
172024,SHIMLA,HIMACHAL PRADESH,0177
172025,KULLU,HIMACHAL PRADESH,01902
172026,KULLU,HIMACHAL PRADESH,01902
172027,SHIMLA,HIMACHAL PRADESH,0177
172028,SHIMLA,HIMACHAL PRADESH,0177
172029,SHIMLA,HIMACHAL PRADESH,0177
172030,SHIMLA,HIMACHAL PRADESH,0177
172031,SHIMLA,HIMACHAL PRADESH,0177
172032,KULLU,HIMACHAL PRADESH,01902
172033,KULLU,HIMACHAL PRADESH,01902
172034,SHIMLA,HIMACHAL PRADESH,0177
172101,KINNAUR,HIMACHAL PRADESH,01786
172101,SHIMLA,HIMACHAL PRADESH,0177
172102,SHIMLA,HIMACHAL PRADESH,0177
172103,KINNAUR,HIMACHAL PRADESH,01786
172104,KINNAUR,HIMACHAL PRADESH,01786
172105,KINNAUR,HIMACHAL PRADESH,01786
172106,KINNAUR,HIMACHAL PRADESH,01786
172107,KINNAUR,HIMACHAL PRADESH,01786
172108,KINNAUR,HIMACHAL PRADESH,01786
172109,KINNAUR,HIMACHAL PRADESH,01786
172110,KINNAUR,HIMACHAL PRADESH,01786
172111,KINNAUR,HIMACHAL PRADESH,01786
172111,LAHUL AND SPITI,HIMACHAL PRADESH,01900
172112,KINNAUR,HIMACHAL PRADESH,01786
172113,LAHUL AND SPITI,HIMACHAL PRADESH,01900
172114,LAHUL AND SPITI,HIMACHAL PRADESH,01900
172115,KINNAUR,HIMACHAL PRADESH,01786
172116,KINNAUR,HIMACHAL PRADESH,01786
172117,LAHUL AND SPITI,HIMACHAL PRADESH,01900
172118,KINNAUR,HIMACHAL PRADESH,01786
172201,KULLU,HIMACHAL PRADESH,01902
172201,SHIMLA,HIMACHAL PRADESH,0177
173001,SIRMAUR,HIMACHAL PRADESH,01702
173021,SIRMAUR,HIMACHAL PRADESH,01702
173022,SIRMAUR,HIMACHAL PRADESH,01702
173023,SIRMAUR,HIMACHAL PRADESH,01702
173024,SIRMAUR,HIMACHAL PRADESH,01702
173025,SIRMAUR,HIMACHAL PRADESH,01702
173026,SIRMAUR,HIMACHAL PRADESH,01702
173027,SIRMAUR,HIMACHAL PRADESH,01702
173029,SIRMAUR,HIMACHAL PRADESH,01702
173030,SIRMAUR,HIMACHAL PRADESH,01702
173031,SIRMAUR,HIMACHAL PRADESH,01702
173032,SIRMAUR,HIMACHAL PRADESH,01702
173101,SIRMAUR,HIMACHAL PRADESH,01702
173104,SIRMAUR,HIMACHAL PRADESH,01702
173201,SOLAN,HIMACHAL PRADESH,01792
173202,SOLAN,HIMACHAL PRADESH,01792
173204,SOLAN,HIMACHAL PRADESH,01792
173205,SOLAN,HIMACHAL PRADESH,01792
173206,SOLAN,HIMACHAL PRADESH,01792
173207,SOLAN,HIMACHAL PRADESH,01792
173208,SOLAN,HIMACHAL PRADESH,01792
173209,SOLAN,HIMACHAL PRADESH,01792
173210,SOLAN,HIMACHAL PRADESH,01792
173211,SOLAN,HIMACHAL PRADESH,01792
173212,SOLAN,HIMACHAL PRADESH,01792
173213,SOLAN,HIMACHAL PRADESH,01792
173214,SOLAN,HIMACHAL PRADESH,01792
173215,SOLAN,HIMACHAL PRADESH,01792
173217,SHIMLA,HIMACHAL PRADESH,0177
173217,SOLAN,HIMACHAL PRADESH,01792
173218,SOLAN,HIMACHAL PRADESH,01792
173220,SOLAN,HIMACHAL PRADESH,01792
173221,SOLAN,HIMACHAL PRADESH,01792
173222,SOLAN,HIMACHAL PRADESH,01792
173223,SIRMAUR,HIMACHAL PRADESH,01702
173223,SOLAN,HIMACHAL PRADESH,01792
173225,SOLAN,HIMACHAL PRADESH,01792
173229,SIRMAUR,HIMACHAL PRADESH,01702
173229,SOLAN,HIMACHAL PRADESH,01792
173230,SOLAN,HIMACHAL PRADESH,01792
173233,SOLAN,HIMACHAL PRADESH,01792
173234,SOLAN,HIMACHAL PRADESH,01792
173235,SOLAN,HIMACHAL PRADESH,01792
173236,SOLAN,HIMACHAL PRADESH,01792
174001,BILASPUR,HIMACHAL PRADESH,07752
174002,BILASPUR,HIMACHAL PRADESH,07752
174003,BILASPUR,HIMACHAL PRADESH,07752
174004,BILASPUR,HIMACHAL PRADESH,07752
174005,BILASPUR,HIMACHAL PRADESH,07752
174011,BILASPUR,HIMACHAL PRADESH,07752
174012,BILASPUR,HIMACHAL PRADESH,07752
174013,BILASPUR,HIMACHAL PRADESH,07752
174015,BILASPUR,HIMACHAL PRADESH,07752
174017,BILASPUR,HIMACHAL PRADESH,07752
174021,BILASPUR,HIMACHAL PRADESH,07752
174023,BILASPUR,HIMACHAL PRADESH,07752
174024,BILASPUR,HIMACHAL PRADESH,07752
174026,BILASPUR,HIMACHAL PRADESH,07752
174027,BILASPUR,HIMACHAL PRADESH,07752
174028,BILASPUR,HIMACHAL PRADESH,07752
174029,BILASPUR,HIMACHAL PRADESH,07752
174030,BILASPUR,HIMACHAL PRADESH,07752
174031,BILASPUR,HIMACHAL PRADESH,07752
174032,BILASPUR,HIMACHAL PRADESH,07752
174033,BILASPUR,HIMACHAL PRADESH,07752
174034,BILASPUR,HIMACHAL PRADESH,07752
174035,BILASPUR,HIMACHAL PRADESH,07752
174036,BILASPUR,HIMACHAL PRADESH,07752
174101,SOLAN,HIMACHAL PRADESH,01792
174102,SOLAN,HIMACHAL PRADESH,01792
174103,SOLAN,HIMACHAL PRADESH,01792
174201,BILASPUR,HIMACHAL PRADESH,07752
174301,UNA,HIMACHAL PRADESH,02875
174302,UNA,HIMACHAL PRADESH,02875
174303,UNA,HIMACHAL PRADESH,02875
174304,HAMIRPUR,HIMACHAL PRADESH,05282
174305,HAMIRPUR,HIMACHAL PRADESH,05282
174306,UNA,HIMACHAL PRADESH,02875
174307,UNA,HIMACHAL PRADESH,02875
174308,UNA,HIMACHAL PRADESH,02875
174309,HAMIRPUR,HIMACHAL PRADESH,05282
174310,BILASPUR,HIMACHAL PRADESH,07752
174311,HAMIRPUR,HIMACHAL PRADESH,05282
174312,HAMIRPUR,HIMACHAL PRADESH,05282
174314,UNA,HIMACHAL PRADESH,02875
174315,UNA,HIMACHAL PRADESH,02875
174316,UNA,HIMACHAL PRADESH,02875
174317,UNA,HIMACHAL PRADESH,02875
174319,UNA,HIMACHAL PRADESH,02875
174320,UNA,HIMACHAL PRADESH,02875
174321,UNA,HIMACHAL PRADESH,02875
174405,HAMIRPUR,HIMACHAL PRADESH,05282
174503,UNA,HIMACHAL PRADESH,02875
174505,HAMIRPUR,HIMACHAL PRADESH,05282
174507,UNA,HIMACHAL PRADESH,02875
175001,MANDI,HIMACHAL PRADESH,01905
175002,MANDI,HIMACHAL PRADESH,01905
175003,MANDI,HIMACHAL PRADESH,01905
175004,MANDI,HIMACHAL PRADESH,01905
175005,MANDI,HIMACHAL PRADESH,01905
175006,MANDI,HIMACHAL PRADESH,01905
175007,MANDI,HIMACHAL PRADESH,01905
175008,MANDI,HIMACHAL PRADESH,01905
175009,MANDI,HIMACHAL PRADESH,01905
175010,MANDI,HIMACHAL PRADESH,01905
175011,MANDI,HIMACHAL PRADESH,01905
175012,MANDI,HIMACHAL PRADESH,01905
175013,KANGRA,HIMACHAL PRADESH,01892
175013,MANDI,HIMACHAL PRADESH,01905
175014,MANDI,HIMACHAL PRADESH,01905
175015,MANDI,HIMACHAL PRADESH,01905
175016,MANDI,HIMACHAL PRADESH,01905
175017,MANDI,HIMACHAL PRADESH,01905
175018,MANDI,HIMACHAL PRADESH,01905
175019,MANDI,HIMACHAL PRADESH,01905
175020,MANDI,HIMACHAL PRADESH,01905
175021,MANDI,HIMACHAL PRADESH,01905
175023,MANDI,HIMACHAL PRADESH,01905
175024,MANDI,HIMACHAL PRADESH,01905
175025,MANDI,HIMACHAL PRADESH,01905
175026,MANDI,HIMACHAL PRADESH,01905
175027,MANDI,HIMACHAL PRADESH,01905
175028,MANDI,HIMACHAL PRADESH,01905
175029,MANDI,HIMACHAL PRADESH,01905
175030,MANDI,HIMACHAL PRADESH,01905
175031,MANDI,HIMACHAL PRADESH,01905
175032,MANDI,HIMACHAL PRADESH,01905
175033,MANDI,HIMACHAL PRADESH,01905
175034,MANDI,HIMACHAL PRADESH,01905
175035,MANDI,HIMACHAL PRADESH,01905
175036,MANDI,HIMACHAL PRADESH,01905
175037,MANDI,HIMACHAL PRADESH,01905
175038,MANDI,HIMACHAL PRADESH,01905
175039,MANDI,HIMACHAL PRADESH,01905
175040,MANDI,HIMACHAL PRADESH,01905
175042,MANDI,HIMACHAL PRADESH,01905
175045,MANDI,HIMACHAL PRADESH,01905
175046,MANDI,HIMACHAL PRADESH,01905
175047,MANDI,HIMACHAL PRADESH,01905
175048,MANDI,HIMACHAL PRADESH,01905
175049,MANDI,HIMACHAL PRADESH,01905
175050,MANDI,HIMACHAL PRADESH,01905
175051,MANDI,HIMACHAL PRADESH,01905
175052,MANDI,HIMACHAL PRADESH,01905
175075,MANDI,HIMACHAL PRADESH,01905
175101,KULLU,HIMACHAL PRADESH,01902
175102,KULLU,HIMACHAL PRADESH,01902
175103,KULLU,HIMACHAL PRADESH,01902
175104,KULLU,HIMACHAL PRADESH,01902
175105,KULLU,HIMACHAL PRADESH,01902
175106,KULLU,HIMACHAL PRADESH,01902
175106,MANDI,HIMACHAL PRADESH,01905
175121,KULLU,HIMACHAL PRADESH,01902
175121,MANDI,HIMACHAL PRADESH,01905
175123,KULLU,HIMACHAL PRADESH,01902
175123,MANDI,HIMACHAL PRADESH,01905
175124,MANDI,HIMACHAL PRADESH,01905
175125,KULLU,HIMACHAL PRADESH,01902
175125,MANDI,HIMACHAL PRADESH,01905
175126,KULLU,HIMACHAL PRADESH,01902
175128,KULLU,HIMACHAL PRADESH,01902
175129,KULLU,HIMACHAL PRADESH,01902
175130,KULLU,HIMACHAL PRADESH,01902
175131,KULLU,HIMACHAL PRADESH,01902
175132,LAHUL AND SPITI,HIMACHAL PRADESH,01900
175133,LAHUL AND SPITI,HIMACHAL PRADESH,01900
175134,KULLU,HIMACHAL PRADESH,01902
175136,KULLU,HIMACHAL PRADESH,01902
175138,KULLU,HIMACHAL PRADESH,01902
175139,LAHUL AND SPITI,HIMACHAL PRADESH,01900
175140,LAHUL AND SPITI,HIMACHAL PRADESH,01900
175141,KULLU,HIMACHAL PRADESH,01902
175141,MANDI,HIMACHAL PRADESH,01905
175142,LAHUL AND SPITI,HIMACHAL PRADESH,01900
